converter_id;name;key;use_id;sector_id;energy_balance_group_id;co2_free;preset_demand;demand_expected_value;network_capacity_available_in_mw;network_capacity_used_in_mw;technical_lifetime;average_effective_output_of_nominal_capacity_over_lifetime;construction_time;costs_per_mj;network_expansion_costs_in_euro_per_mw;ccs_investment_per_mw_input;ccs_operation_and_maintenance_cost_per_full_load_hour;typical_nominal_input_capacity;decommissioning_costs_per_mw_input;full_load_hours;residual_value_per_mw_input;operation_and_maintenance_cost_fixed_per_mw_input;wacc;operation_and_maintenance_cost_variable_per_full_load_hour;land_use_per_unit;installing_costs_per_mw_input;purchase_price_per_mw_input;economic_lifetime;part_ets;simult_sd;simult_se;simult_wd;simult_we;peak_load_units_present;availability;variability;;;;;;;;;;;;;;;;;
175;energetic use industry biomass;biomass;1;2;14;0;NULL;44667043664.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;energetic use industry coal;coal;1;2;14;0;NULL;195344000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;energetic use industry electricity;electricity;1;2;14;0;NULL;255568400000;0;0;0;;;0;0;;;;;5550.00800035364;;;0;;;;;0;;;;;;;0;0.08;;;;;;;;;;;;;;;;;
178;energetic use industry gas;gas;1;2;14;0;NULL;264548000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;energetic use industry oil;oil;1;2;14;0;NULL;94054000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;energetic use industry steam / hot water;steam_hot_water;1;2;14;0;NULL;152931000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;energetic use other biomass;biomass;1;6;14;0;NULL;6387000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;energetic use other coal;coal;1;6;14;0;NULL;27284000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;energetic use other electricity;electricity;1;6;14;0;NULL;123252000000;0;0;0;;;0;0;;;;;5550.00800035364;;;0;;;;;0;;;;;;;0;0.08;;;;;;;;;;;;;;;;;
187;energetic use other gas;gas;1;6;14;0;NULL;62737000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;energetic use other oil;oil;1;6;14;0;NULL;28706000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;energetic use other steam / hot water;steam_hot_water;1;6;14;0;NULL;17605000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;energetic use buildings gas;gas;1;8;14;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;non energetic use industry biomass;biomass;2;2;14;1;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;non energetic use industry coal;coal;2;2;14;1;NULL;2898000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;non energetic use industry electricity;electricity;2;2;14;1;NULL;0;0;0;0;;;0;0;;;;;5550.00800035364;;;0;;;;;0;;;;;;;0;0.08;;;;;;;;;;;;;;;;;
203;non energetic use industry gas;gas;2;2;14;1;NULL;82783000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;non energetic use industry oil;oil;2;2;14;1;NULL;89778000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;energetic use buildings electricity;electricity;1;8;14;0;NULL;0;0;0;0;;;0;0;;;;;5550.00800035364;;;0;;;;;0;;;;;;;0;0.08;;;;;;;;;;;;;;;;;
210;non energetic use other oil;oil;2;6;14;1;NULL;53255000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;non energetic use transport oil;oil;2;3;14;1;NULL;2802000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;heater on biomass hh;heater_on_biomass;1;1;11;0;NULL;96900000000;;;15;1;0;;;0;0;0.0123170731707317;0;1016.16;0;13120;0.04;0;0;0;246000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
213;heater on coal hh;heater_on_coal;1;1;11;0;NULL;220700000000;;;15;1;0;;;0;0;0.012375;0;1042.44;0;4800;0.04;0;0;0;160000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
215;heater on oil hh;heater_on_oil;1;1;11;0;NULL;41445000000;;;15;1;0;;;0;0;0.0123529411764706;0;981.12;0;5100;0.04;0;0;0;170000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
217;effective lighting demand HH;effective_lighting_demand;1;1;7;0;867669523.133263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;agriculture oil demand energetic;oil_demand;1;4;13;0;NULL;80582000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;biomass demand other;biomass_demand;1;6;13;0;NULL;6387000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;grid losses electricity;grid_losses_electricity;3;5;;0;NULL;51898000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;grid losses oil;grid_losses_oil;3;5;;0;NULL;4542000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;grid losses gas;grid_losses_gas;3;5;;0;NULL;7359000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;grid losses heat network;grid_losses_heat_network;3;5;;0;NULL;16200000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;energy sector use electricity;electricity_demand;1;5;;0;0;0;0;0;0;;;0;0;;;;;5550.00800035364;;;0;;;;;0;;;;;;;0;0.08;;;;;;;;;;;;;;;;;
228;energy sector use oil;oil_demand;1;5;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;energy sector use gas;gas_demand;1;5;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;energy sector use heat;heat_demand;1;5;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;local solar PV;local_solar_pv_grid_connected;1;5;18;0;NULL;9000000;;;25;0.8;0.5;;;0;0;6.25;0;1100;0;9000;0.06;0;0.00769230769230769;0;320000;25;1;-0.74277035725771;-0.243394863429976;-0.0377208724203593;0;0.363636363636364;0.98;1;;;;;;;;;;;;;;;;;
235;foreign bio-ethanol production;foreign_bioethanol_production;3;9;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;foreign bio-diesel production;foreign_bio_diesel_production;3;9;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;gasheatpump;gasheatpump;1;1;11;0;NULL;2747351.48625607;;;20;1;0;;;0;0;3.108;0;4380;0;132.3;0.04;0;0;0;857.142857142857;20;0;;;;;;0;0;;;;;;;;;;;;;;;;;
240;uranium extraction;uranium_extraction;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;greengas import;greengas_import_export;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;coal import;coal_import_export;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;heat network unused;heat_network_unused;1;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;bio-oil import;bio_oil_import_export;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;oil storage;oil_storage;3;5;30;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;electricity import;electricity_import_export;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;earth;earth;1;7;37;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;water;water;1;7;37;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;algue diesel production;algue_diesel_production;1;3;23;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;sun;sun;1;7;37;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;air;air;1;7;37;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;biogas plant;biogas_plant;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;gas CHP other;chp_other;1;6;17;0;NULL;0;;;15;0.765258215962441;1.5;;;0;0;1.65169253108268;0;4000;0;3667.04948105681;0.1;4.65185164319249;0.1;0;238917.441314554;15;0;0.75;0.75;0.75;0.75;0;0.97;0;;;;;;;;;;;;;;;;;
262;biomass burner agri;biomass_burner_agri;1;4;11;0;NULL;19060000000;;;15;1;0;;;0;0;6.57181571815718;0;2190;0;760.824742268041;0.1;0;0;0;152672.164948454;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
263;oil burner agri;oil_burner_agri;1;4;11;0;NULL;80582000000;;;15;1;0;;;0;0;6.33986928104575;0;2190;0;788.659793814433;0.1;0;0;0;47319.587628866;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
264;gas burner agri;gas_burner_agri;1;4;11;0;NULL;1841000000;;;15;1;0;;;0;0;5.55555555555556;0;2190;0;900;0.1;0;0;0;54000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
265;gas CHP agriculture;chp_agri;1;4;25;0;NULL;0;;;15;1;1.5;;;0;0;2.73972602739726;0;4004.95446265938;0;4767.80293173736;0.1;10.02;0.1;0;310250;15;0;0;0;1;1;0;0.97;0;;;;;;;;;;;;;;;;;
266;heat demand other;heat_demand_other;1;6;7;0;123394155670.103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;coal burner other;coal_burner_other;1;6;11;0;NULL;27284000000;;;15;1;0;;;0;0;125;0;2190;0;800;0.1;0;0;0;160533.333333333;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
268;oil burner other;oil_burner_other;1;6;11;0;NULL;28706000000;;;15;1;0;;;0;0;6.33986928104575;0;2190;0;788.659793814433;0.1;0;0;0;47319.587628866;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
269;biomass burner other;biomass_burner_other;1;6;11;0;NULL;6387000000;;;15;1;0;;;0;0;6.57181571815718;0;2190;0;760.824742268041;0.1;0;0;0;152672.164948454;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
270;gas burner other;gas_burner_other;1;6;11;0;NULL;62737000000;;;15;1;0;;;0;0;5.55555555555556;0;2190;0;900;0.1;0;0;0;54000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
271;biomass hot water;biomass_boiler;1;1;11;0;NULL;0;;;15;1;0;;;0;0;0.0123170731707317;0;1349.04;0;17375.1351351351;0.04;0;0;0;246000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
272;lignite extraction;lignite_extraction;1;5;34;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;coal burner industry;coal_burner_industry;1;2;11;0;NULL;;;;15;1;0;;;0;0;125;0;2190;0;800;0.1;0;0;0;160533.333333333;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
274;oil burner industry;oil_burner_industry;1;2;11;0;NULL;;;;15;1;0;;;0;0;120.481927710843;0;2190;0;830;0.1;0;0;0;49800;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
275;biomass burner industry;biomass_burner_industry;1;2;11;0;NULL;;;;15;1;0;;;0;0;125;0;2190;0;800;0.1;0;0;0;160533.333333333;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
276;gas burner industry;gas_burner_industry;1;2;11;0;NULL;;;;15;1;0;;;0;0;111.111111111111;0;2190;0;900;0.1;0;0;0;54000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
279;heatpump with TS agri;heat_pump_with_CHS_agri;1;4;11;0;NULL;;;;15;1;0;;;0;0;5;0;971.765172263585;0;3595.53113737527;0.1;0;0;0;662857.142857143;15;0;0;0;1;1;0;0;0;;;;;;;;;;;;;;;;;
280;geothermal agri;geothermal_agri;1;4;11;0;NULL;;;;25;1;0;;;0;0;8.5;0;3672.39293209657;0;3333.33333333333;0.1;0;0;0;1000000;25;0;;;;;;0;0;;;;;;;;;;;;;;;;;
281;energetic use biomass agriculture;energetic_use_biomass_agriculture;1;4;14;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;lignite distribution;lignite_distribution;3;5;28;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;waste distribution;waste_distribution;3;5;28;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;heating demand with current insulation old houses;heating_demand_with_current_insulation;1;1;5;0;455407179732.686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;heating savings insulation old houses ;extra_insulation_savings;1;1;6;0;NULL;;0;0;0;;;0.00416801435381953;0;;;;;0;;;0;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;;
287;energy sector gas mixer;energy_sector_gas_mixer;3;5;27;0;NULL;331238621968.827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;algue diesel distribution;algue_diesel_distribution;1;3;22;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;algue diesel import;algue_diesel_import_export;1;3;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;coal hot water;coal_boiler;1;1;11;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;oil hot water;oil_boiler;1;1;11;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;unused CHPs heat industry;unused_CHPs_heat_industry;1;2;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;unused CHPs heat other;unused_CHPs_heat_other;1;6;38;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;unused CHPs heat agriculture;unused_CHPs_heat_agriculture;1;4;15;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;LV-MV transformer ;lv_mv_transformer;3;5;19;0;NULL;;42076.8;25713.6;40;;;0;85000;;;;;0;;;0.055;;;;;40;;0.7;0.7;0.7;0.7;0;0;0;;;;;;;;;;;;;;;;;
302;MV transport network ;mv_transport_network;3;5;20;0;NULL;;30301.7;20619.5;40;;;0;200000;;;;;0;;;0.055;;;;;40;;1;1;1;1;0;0;0;;;;;;;;;;;;;;;;;
303;MV-HV transformer ;mv_hv_transformer;3;5;21;0;NULL;;21340;16490;40;;;0;150000;;;;;0;;;0.055;;;;;40;;1;1;1;1;0;0;0;;;;;;;;;;;;;;;;;
304;foreign gas power;foreign_gas_power;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;foreign nuclear power;foreign_nuclear_power;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;foreign coal power;foreign_coal_power;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;foreign sustainable power;foreign_sustainable_power;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;backup burner heat network;backup_burner_heat_network;3;5;;0;NULL;283267660533.091;;;15;1;0;;;0;0;111.111111111111;0;2190;0;900;0.1;0;0;0;54000;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
311;cokes production;cokes_production;3;5;23;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;electricity export;electricity_export;3;5;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;heating schools current insulation;heating_schools_current_insulation;1;8;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;heating new houses current insulation;heating_new_houses_current_insulation;1;1;5;0;49424035009.7488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;heating offices current insulation;heating_offices_current_insulation;1;8;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;heatpump addon;heatpump_addon;1;1;11;0;NULL;119505786.80203;;;15;1;0;;;0;0;0.0041;0;2500;0;75000;0.04;0;0;0;1112000;15;0;0;0;0.57;0.45;12954.5568349085;0;0;;;;;;;;;;;;;;;;;
318;collective gas chp hh;collective_gas_chp;1;1;17;0;NULL;0;;;15;1;0;;;0;0;1.41085271317829;0;3942;0;0;0.04;8.05749101978691;0;0;1827.5;15;0;0.75;0.75;0.75;0.75;0;0.97;0;;;;;;;;;;;;;;;;;
319;collective biomass chp hh;collective_biomass_chp;1;1;17;0;NULL;0;;;15;1;0;;;0;0;208.333333333333;0;6097.77777777778;0;0;0.04;537.5;0;0;12;15;0;0.75;0.75;0.75;0.75;0;0.97;0;;;;;;;;;;;;;;;;;
320;collective geothermal hh;collective_geothermal;1;1;16;0;NULL;0;;;25;1;0;;;0;0;3.706;0;3672.39293209657;0;7554.63688888437;0.04;0;0;0;1000000;25;0;;;;;;0;0;;;;;;;;;;;;;;;;;
321;ground source heatpump cooling;heatpump_cooling;1;1;11;0;NULL;0;;;15;1;0;;;0;0;0.0041;0;2500;0;2870;0.04;0;0;0;605000;15;0;1.9574835417699;0.484698747768841;2.80578502945801;3.66713847099266;0;0;0;;;;;;;;;;;;;;;;;
322;gasheatpump cooling;gasheatpump_cooling;1;1;11;0;NULL;0;;;20;1;0;;;0;0;3.403;0;4000;0;44102.88;0.04;0;0;0;857142.857142857;20;0;;;;;;0;0;;;;;;;;;;;;;;;;;
323;heatpump ts cooling;heatpump_ts_cooling;1;1;11;0;NULL;0;;;20;1;0;;;0;0;6.215;0;2190;0;19055.19;0.04;0;0;0;1368750;20;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;
324;cooking demand;cooking_demand;1;1;7;0;9165782865.78471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;gas stove;gas_stove;1;1;11;0;NULL;11272700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;electric stove;electric_stove;1;1;11;0;NULL;2273965720.5707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;halogen stove;halogen_stove;1;1;11;0;NULL;1042234288.5949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;induction stove;induction_stove;1;1;11;0;NULL;1471389583.89869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;dishwasher;dishwasher;1;1;11;0;5984486991.33035;5984486991.33035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;fridge/ freezer;fridge;1;1;11;0;16493246148.1065;16493246148.1065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;vacuum cleaner;vacuum_cleaner;1;1;11;0;5984486991.33035;5984486991.33035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;washing machine;washing_machine;1;1;11;0;5984486991.33035;5984486991.33035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;clothes dryer;clothes_dryer;1;1;11;0;5984486991.33035;5984486991.33035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;tv;tv;1;1;11;0;8378281787.8625;8378281787.8625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;computer / media;computer;1;1;11;0;6223866470.98357;6223866470.98357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;insulation savings;insulation_savings;1;8;6;0;NULL;;0;0;0;;;0;0;;;;;0;;;0;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;;
339;heating;heating;1;8;7;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;cooling;cooling;1;8;7;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;electricity without heating;electricity_without_heating;1;8;;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;lighting;lighting;1;8;7;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;TL5;tl5;1;8;11;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;TL8;tl8;1;8;11;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;LED;led;1;8;11;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;solar pv panels;solar_panels;1;8;18;0;NULL;0;;;25;0.8;0.5;;;0;0;6.25;0;1100;0;9000;0.06;0;0.00769230769230769;0;320000;25;0;1;0.37;0.38;0;0;0.98;1;;;;;;;;;;;;;;;;;
347;local heat network;local_heat_network;1;8;15;0;NULL;0;;;30;1;0;;;0;0;1;0;8760;0;4000;0.1;0;0;0;7000000;30;0;;;;;;0;0;;;;;;;;;;;;;;;;;
348;gas fired heater;gas_fired_heater;1;8;11;0;NULL;;;;15;1;0;;;0;0;0.164948453608247;0;788.4;0;6402;0.06;0;0;0;101365;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
349;electric heater;electric_heater;1;8;11;0;NULL;0;;;15;1;0;;;0;0;0.081;0;1716.96;0;0;0.06;0;0;0;25000;15;0;0;0;1;1;0;0;0;;;;;;;;;;;;;;;;;
350;gas CHP;gas_chp;1;8;25;0;NULL;0;;;15;1;0;;;0;0;1.41085271317829;0;3942;0;0;0.06;8.05749101978691;0;0;26107.1428571429;15;0;0.75;0.75;0.75;0.75;0;0.97;0;;;;;;;;;;;;;;;;;
351;coal CHP;coal_chp;1;8;25;0;NULL;0;;;15;1;0;;;0;0;69.4444444444445;0;4204.8;0;0;0.06;371.292681232877;0;0;766.386554621849;15;0;0.75;0.75;0.75;0.75;0;0.97;0;;;;;;;;;;;;;;;;;
352;biomass CHP;biomass_chp;1;8;25;0;NULL;0;;;15;1;0;;;0;0;178.571428571429;0;6097.77777777778;0;0;0.06;537.5;0;0;142.545454545455;15;0;0.75;0.75;0.75;0.75;0;0.97;0;;;;;;;;;;;;;;;;;
353;solarthermic;solarthermic;1;8;11;0;NULL;0;;;20;1;0;;;0;0;0.184210526315789;0;791.666666666667;0;9975;0.06;0;0;0;783750;20;0;;;;;;0;0;;;;;;;;;;;;;;;;;
354;gasheatpump ts;gasheatpump_ts;1;8;11;0;NULL;0;;;20;1;0;;;0;0;63.42;0;4380;0;66.15;0.04;0;0;0;428.571428571429;20;0;;;;;;0;0;;;;;;;;;;;;;;;;;
355;wood_pellets_fired_heater;wood_pellets_fired_heater;1;8;11;0;NULL;0;;;15;1;0;;;0;0;0.167073170731707;0;1016.16;0;9840;0.06;0;0;0;205410;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
356;heatpump ts heating;heatpump_ts;1;8;11;0;NULL;0;;;20;1;0;;;0;0;2.251;0;4380;0;422.535211267606;0.06;0;0;0;19278.1690140845;20;0;0;0;1;1;0;0;0;;;;;;;;;;;;;;;;;
357;gasheatpump cooling;gasheatpump_cooling;1;8;11;0;NULL;;;;20;1;0;;;0;0;4.503;0;4000;0;44102.25792;0.06;0;0;0;857142.857142857;20;0;;;;;;0;0;;;;;;;;;;;;;;;;;
358;heatpump thermal storage cooling;heatpump_ts_cooling;1;8;11;0;NULL;;;;20;1;0;;;0;0;8.681;0;2190;0;19056.4423098592;0.06;0;0;0;1368750;20;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;
359;building related;building_related;1;8;7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;airco buildings;airco;1;8;11;0;NULL;;;;15;1;0;;;0;0;0.04;0;2240;0;0;0.06;0;0;0;1500000;15;0;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;
361;appliances;appliances;1;8;7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;final_demand_of_wood_pellets;final_demand_of_wood_pellets;1;8;14;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;coal;coal;1;8;14;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;oil;oil;1;8;14;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;steam hot water;steam_hot_water;1;8;14;0;NULL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;cooling current insulation old houses;cooling_current_insulation_old;1;1;5;0;6433323515.68013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;cooling current insulation new houses;cooling_current_insulation_new;1;1;5;0;3141855670.44844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;cooling savings insulation old houses;cooling_savings_insulation_old;1;1;5;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;cooling savings insulation new houses;cooling_savings_insulation_new;1;1;6;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;heating savings insulation new houses;heating_savings_insulation_new;1;1;6;0;NULL;;0;0;0;;;0.00416801435381953;0;;;;;0;;;0;;;;;0;;;;;;;0;0;;;;;;;;;;;;;;;;;
374;cooling savings insulation buildings;cooling_savings_insulation;1;8;6;0;NULL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;gas boiler;gas_boiler;1;1;11;0;NULL;2296976.68723422;;;15;1;0;;;0;0;0.013986013986014;0;333.333333333333;0;7865;0.04;0;0;0;85800;15;0;;;;;;0;0;;;;;;;;;;;;;;;;;
